case_type,location,urgency_level,budget,preferred_language,case_complexity_score,specialization,city,experience,success_rate,rating,consultation_fee,availability,match
Corporate,Kolkata,1,22701,Bengali,0.5653189579852808,Criminal,Mumbai,10.529070537635532,0.8741326452713388,4.5799742503607215,23594,1,0
Fraud,Chennai,2,33477,English,0.9163434844911095,Criminal,Delhi,5.881952388519943,0.7936797732271654,3.938861302273043,11620,1,1
Contract,Delhi,2,7004,Kannada,0.37950479230684014,Civil,Hyderabad,16.20941277228394,0.5872665206544546,4.219816285817755,14106,1,0
Divorce,Kolkata,1,19452,Telugu,0.3715711044784078,Criminal,Bengaluru,15.176382984679385,0.5025577523069226,4.13625431963783,11345,1,0
Criminal,Kolkata,3,21583,English,0.09391714316304214,Corporate,Kolkata,9.102819079112907,0.7519104959658091,4.29646798536299,8609,1,0
Tax,Hyderabad,5,20386,Kannada,0.40732680128569865,Family,Bengaluru,12.625587330986091,0.6251709368050841,3.4800470677121433,16895,1,0
Corporate,Bengaluru,1,16816,Telugu,0.3781872794281805,Corporate,Chennai,0.47729377995980826,0.6289418698416053,5.0,15120,1,1
Corporate,Bengaluru,1,15722,Kannada,0.15280182677622747,Civil,Delhi,8.830339866768412,0.6829404064222194,4.387543321519464,15666,0,0
Contract,Pune,1,32240,Telugu,0.49980599038018797,Corporate,Pune,0.0,0.8082865743709347,3.751154920717701,11133,1,1
Property,Kolkata,3,19434,Hindi,0.6921264751062562,Family,Pune,8.517758460319442,0.88035706040802,5.0,7268,1,0
Criminal,Mumbai,5,39503,English,0.6187902691858255,Tax,Bengaluru,3.9741230088441135,0.9141706694206796,3.8340849600854625,10392,1,0
Property,Kolkata,2,24226,Hindi,0.20364764962501142,Family,Delhi,12.525655478817248,0.8309098488889579,3.7832284549375506,13088,1,0
Contract,Bengaluru,1,17682,Tamil,0.6094055068829838,Criminal,Pune,8.401917037074167,0.8047157763592158,4.212473615602514,24100,1,0
Fraud,Hyderabad,1,24421,Hindi,0.2811421162677406,Civil,Mumbai,6.133324936364462,0.7315136116941956,4.317961707777327,32524,0,0
Criminal,Chennai,4,20871,English,0.5015224148771066,Criminal,Delhi,6.2159229070304365,0.5116758312822414,4.721107782860551,15279,0,0
Criminal,Hyderabad,2,30735,Telugu,0.20643770358400632,Family,Delhi,0.0,0.8631915916110191,4.83501115995027,11702,0,0
Property,Kolkata,2,10658,Marathi,0.09000643240487181,Family,Kolkata,12.419094431939946,0.6723893032242921,4.2250722706120225,16227,0,0
Contract,Pune,2,5590,Marathi,0.6080159358566702,Tax,Kolkata,14.892954364466359,0.6343939944763817,4.3264745060062655,16413,0,0
Corporate,Kolkata,5,22887,Telugu,0.289489761357127,Family,Mumbai,11.899000941571611,0.7378732894512208,3.3969486152536144,9259,0,0
Fraud,Bengaluru,2,26685,Tamil,0.34813785340474074,Corporate,Kolkata,5.515294864702623,0.5677622019655554,5.0,15689,1,0
Contract,Delhi,4,22287,Hindi,0.3134420787907503,Criminal,Bengaluru,3.6569041990885793,0.6927155757221588,3.6106770644732187,18432,1,0
Tax,Delhi,4,25379,Telugu,0.34346042417900896,Civil,Pune,0.0,0.4166334416228062,4.238811161609586,17517,0,0
Divorce,Kolkata,1,24203,Kannada,0.39148973258021813,Tax,Chennai,6.06503393733792,0.2774268607225487,4.735084575792709,14427,1,0
Tax,Mumbai,2,8156,English,0.14763145487388046,Tax,Delhi,0.0,0.7787769873457109,3.7367531698420584,12334,1,0
Criminal,Kolkata,5,22249,Bengali,0.3558108990333658,Family,Hyderabad,0.0,0.7010036341915371,4.759104405817532,17502,1,0
Corporate,Delhi,5,30534,Bengali,0.400628909108655,Family,Pune,12.835144131969553,0.8764857862445922,3.751234016130862,21941,1,0
Contract,Bengaluru,3,21374,Bengali,0.3997100216323176,Tax,Pune,16.00805374509985,0.8065228975032988,4.360702811092514,14557,1,0
Fraud,Bengaluru,1,9520,Hindi,0.7504389633025601,Family,Chennai,4.889005308391853,0.4040158833800359,4.2948524630714235,24955,1,0
Divorce,Hyderabad,2,17329,Bengali,0.6200457606826071,Corporate,Hyderabad,10.35613991839023,0.6470569642277963,3.092956105804566,20881,1,0
Contract,Mumbai,5,24454,English,0.2821656933832269,Criminal,Bengaluru,5.5323253440705775,0.853931615466762,4.194564972835243,21783,1,0
Criminal,Mumbai,4,34365,Bengali,0.5334268283322711,Civil,Pune,13.888235613125156,0.7193187155622905,3.7852329491871113,19904,0,0
Property,Pune,1,4349,English,0.08690889014290883,Tax,Chennai,9.13626712526349,0.8079313544047337,5.0,13153,1,0
Criminal,Hyderabad,4,22889,Telugu,0.242079955544486,Criminal,Chennai,11.082032209373853,0.6228877661996362,4.019604335172987,7351,1,1
Criminal,Bengaluru,1,12542,Bengali,0.4653540154473601,Criminal,Kolkata,0.0,0.7148909223360861,4.015712432492789,14161,1,0
Criminal,Hyderabad,2,24061,Tamil,0.7099789404097134,Tax,Bengaluru,7.531744092063873,0.8862982117608821,3.9969557422598614,20208,1,0
Fraud,Pune,3,24702,Hindi,0.15317487512967873,Family,Kolkata,5.366925200224756,0.5412101110020566,3.6571819854493297,14648,0,0
Fraud,Kolkata,2,18134,Telugu,0.27837204136683863,Civil,Delhi,14.852756719193188,0.7661766064467789,4.746484308216891,12664,0,0
Fraud,Delhi,4,25052,Telugu,0.19560494199799314,Family,Chennai,5.270774213434155,0.8331934803950275,2.3888455619577558,20136,1,0
Criminal,Mumbai,1,29119,Bengali,0.3968366229251655,Tax,Bengaluru,6.755209810685791,0.504878862327727,4.41778191915577,25419,1,0
Tax,Chennai,5,18683,Telugu,0.4618992285764907,Corporate,Mumbai,0.0,0.7920834709976255,4.425461863961194,22249,1,0
Fraud,Bengaluru,3,9302,English,0.6491798108616228,Family,Bengaluru,8.765852744771143,0.6532370329805007,3.2326937103950084,24751,0,0
Tax,Pune,2,31404,Hindi,0.5328712069898267,Civil,Hyderabad,8.51510499044653,0.8076065433076166,4.047736211140048,11111,1,0
Corporate,Bengaluru,5,26629,Tamil,0.20663298414959258,Tax,Delhi,6.553010646062852,0.7893398413494072,4.126747765597763,10621,0,0
Fraud,Bengaluru,3,24510,English,0.5324778600784497,Corporate,Delhi,14.370579216048354,0.666346045279962,4.006379655708232,10958,1,0
Divorce,Bengaluru,3,14472,Hindi,0.8712420092632142,Criminal,Pune,8.09967264786711,0.6770277812473368,4.009928665175841,10547,0,0
Contract,Mumbai,1,27883,Kannada,0.7276693376222418,Corporate,Bengaluru,4.854051756416371,0.8892605740938571,3.2174752916945213,10885,1,0
Contract,Mumbai,5,36339,Marathi,0.30160983600136676,Corporate,Kolkata,3.99727534590437,0.8498727211712975,3.788759501856265,18155,1,1
Tax,Kolkata,5,19029,English,0.32558444554565885,Tax,Hyderabad,11.74621306640152,0.4944263618815418,4.505001388833874,18613,1,1
Criminal,Bengaluru,1,20755,Telugu,0.5612619844183819,Corporate,Kolkata,0.0,0.8573809090398515,4.2090971003713955,8521,1,0
Divorce,Kolkata,5,11478,Telugu,0.1700973378667351,Criminal,Hyderabad,4.685085016011433,0.7439845782618428,3.6954699256937045,18746,0,0
Corporate,Bengaluru,4,14243,Bengali,0.5402606782571143,Tax,Pune,7.366262656146485,0.8867303630870961,4.045571072676308,12016,1,0
Criminal,Chennai,3,11403,Marathi,0.12198346163239292,Corporate,Hyderabad,5.94772871454105,0.8667513258904487,4.150921429157657,19549,1,0
Corporate,Chennai,5,21046,Bengali,0.08500802121607215,Criminal,Mumbai,7.633181199685483,0.8118474087366119,3.896308899838633,12283,1,0
Corporate,Bengaluru,3,17273,Kannada,0.3228414366454043,Tax,Hyderabad,13.656475485401433,0.4862395297278345,4.0946718920058744,20736,1,0
Criminal,Mumbai,4,22982,Hindi,0.07303095987996365,Tax,Kolkata,6.647514280130448,0.6387367192314017,3.9948985124235765,9370,1,0
Contract,Chennai,1,12864,Bengali,0.3364158085487879,Corporate,Mumbai,3.016528715782009,0.7922537367374547,3.9511230758927782,19670,1,0
Contract,Pune,1,18659,Marathi,0.016002151140283204,Family,Bengaluru,15.694814710209322,0.7812377973630067,3.3054579276415055,12575,1,0
Corporate,Hyderabad,3,12371,Kannada,0.38233075246778936,Tax,Delhi,6.614189445492823,0.8897191327014513,4.7368287638609825,15965,0,0
Property,Hyderabad,2,21500,Telugu,0.5252150829357665,Civil,Mumbai,10.117288501221637,0.7032320685885448,4.438341602544737,9964,1,1
Corporate,Mumbai,5,6941,Marathi,0.8918222590073357,Family,Hyderabad,15.390093507031708,0.4632003362228564,3.55850688346157,14972,1,0
Tax,Bengaluru,1,21212,Telugu,0.36080488102524694,Civil,Bengaluru,4.400726399842728,0.7231388090261228,4.415883117302273,17783,1,0
Contract,Mumbai,4,17770,Telugu,0.2689963127504433,Tax,Mumbai,16.918750720897414,0.8117389441077842,4.681611665809912,9469,1,0
Contract,Chennai,4,21447,Hindi,0.44977145916112937,Civil,Bengaluru,16.91680815676277,0.6170363024229484,4.004718849918446,8381,1,0
Divorce,Hyderabad,5,6781,Kannada,0.3564260763830277,Criminal,Bengaluru,4.346257926934034,0.5827637122187488,4.466475290279356,19871,1,0
Tax,Mumbai,5,25237,Kannada,0.8348860552371841,Tax,Chennai,5.136357308420024,0.8504788883185087,3.8635067921093498,10230,0,0
Property,Hyderabad,5,17610,Hindi,0.40227018047805996,Criminal,Chennai,11.678181593264389,0.5192754545883642,4.644617336055607,14033,1,0
Tax,Pune,2,21736,Telugu,0.4359715497942966,Corporate,Hyderabad,15.249162463569583,0.8447935018176427,3.8429433532517434,15353,1,0
Corporate,Chennai,4,5039,Hindi,0.10954657518619616,Civil,Delhi,12.144569944906973,0.6500657601739919,3.560889710330847,10891,1,0
Tax,Mumbai,1,10058,Marathi,0.31132147425277934,Tax,Bengaluru,7.79369202364119,0.8330230788202758,3.293407957396819,25915,1,0
Tax,Chennai,3,16878,Telugu,0.16755183512152297,Criminal,Pune,10.674909787506266,0.8728145229276643,3.0777490102384775,11682,1,0
Criminal,Kolkata,2,31004,Marathi,0.2829232610248794,Family,Mumbai,11.563866665275356,0.8048319528936356,5.0,14129,0,0
Tax,Pune,2,24218,Hindi,0.5391126034761816,Corporate,Delhi,9.572192236900424,0.655209544465509,3.4627653845204454,6776,1,0
Contract,Kolkata,3,21039,Telugu,0.3465011475467687,Corporate,Mumbai,5.746984480316467,0.6524874751539804,4.234512454095471,21096,1,1
Criminal,Delhi,1,12605,English,0.7440032229379239,Civil,Bengaluru,12.088856322802357,0.8680342063289747,3.8500238444584074,4096,0,0
Property,Delhi,3,11149,English,0.1251484659551411,Tax,Pune,6.691141583424589,0.9177939761023689,4.325229632157727,10868,1,0
Divorce,Delhi,3,22213,English,0.4291832346318253,Tax,Kolkata,0.0,0.8387619937029638,5.0,7572,1,0
Corporate,Delhi,2,25605,English,0.5301918926853999,Civil,Bengaluru,1.1865433894028463,0.7479391115260612,3.926553974545001,11258,1,0
Criminal,Kolkata,3,21671,Bengali,0.05677379134199227,Family,Hyderabad,14.488420871181964,0.5301980332117837,3.506897851822899,10679,1,0
Criminal,Hyderabad,4,33676,Hindi,0.7138977890421995,Corporate,Mumbai,2.6672103271308334,0.6558097428832181,3.8958486539914405,10512,1,0
Corporate,Pune,4,14540,Tamil,0.28269311353769605,Criminal,Hyderabad,8.544398196435129,0.6542723642044251,4.243116659010875,20541,1,0
Corporate,Kolkata,1,21434,Bengali,0.587538815663889,Civil,Chennai,14.40635127416343,0.9749295470650244,4.399553871125658,17148,1,0
Contract,Pune,3,6454,Tamil,0.600936518238135,Criminal,Hyderabad,8.904588414004738,0.6573983629192087,3.9057965521598716,3421,1,0
Tax,Bengaluru,4,21688,Telugu,0.5611711139783204,Criminal,Mumbai,19.52756185322314,0.9251295232675445,4.677874277971097,22164,0,0
Criminal,Pune,4,31754,Marathi,0.3688196301293383,Family,Mumbai,7.531676467109939,0.8778816152563204,3.9752777568024587,18755,1,0
Divorce,Hyderabad,3,11667,Marathi,0.2988500351500019,Family,Pune,3.9001651252881464,0.535834097964163,3.915552582049113,8199,1,1
Contract,Pune,1,26737,English,0.6908134123190108,Corporate,Bengaluru,0.8011071149986133,0.6767820329561702,3.5004315049038484,13805,1,0
Fraud,Chennai,1,31528,Bengali,0.6456269894314131,Corporate,Delhi,0.0,0.796601516798891,5.0,24964,1,0
Criminal,Kolkata,2,14482,English,0.497057079547455,Tax,Delhi,15.73588097616286,0.9389428805365839,3.768443454210872,20286,1,0
Corporate,Hyderabad,4,23735,Telugu,0.3000871075049601,Family,Mumbai,2.4384501129448246,0.6113643128937195,5.0,27602,0,0
Tax,Kolkata,4,32637,Bengali,0.33194213648851445,Corporate,Hyderabad,0.0,0.495424191149084,3.5188016116496446,23338,0,0
Corporate,Bengaluru,4,21843,Tamil,0.6706770871930566,Corporate,Delhi,6.218418240324491,0.38991702887389246,3.6728597808502386,1000,1,1
Contract,Hyderabad,2,26293,Tamil,0.1525657824856702,Criminal,Delhi,5.08933947647891,0.824109516596248,4.199664705130486,21946,0,0
Divorce,Chennai,3,5808,Marathi,0.39848312724161,Corporate,Kolkata,4.685661277439214,0.7572757572191822,3.7919163940271265,14384,1,0
Tax,Hyderabad,1,24777,Tamil,0.6825872234271843,Criminal,Delhi,14.483556530011409,0.9050612281644644,3.95703792501405,12494,1,0
Property,Hyderabad,4,24137,Kannada,0.27645925430922447,Corporate,Hyderabad,9.13543681311234,0.6787629267779199,2.966528986936509,6548,1,0
Fraud,Chennai,2,9390,Tamil,0.09439756119858539,Family,Chennai,12.37498060720845,0.6048876704266197,3.4182352528519075,12695,1,0
Criminal,Pune,3,12285,English,0.35801403997974185,Family,Pune,19.480421223747886,0.6758721942039855,4.3798512997896655,28334,1,0
Tax,Hyderabad,3,24832,Telugu,0.12172105817527977,Family,Delhi,4.042997409862954,0.856783707976338,4.365959162212876,24510,1,0
Corporate,Mumbai,2,17578,Marathi,0.1654578768087932,Corporate,Kolkata,9.167476060986667,0.8696992484324236,3.5171543852458367,8916,0,0
Corporate,Delhi,1,28895,Telugu,0.33476089566582745,Corporate,Mumbai,1.0503910971510368,0.8594935684928819,4.003648478676669,7368,0,0
Divorce,Chennai,5,22485,Bengali,0.2731541410169635,Civil,Mumbai,15.702947939148437,0.8511951743323146,3.298375484595281,21415,1,0
Tax,Hyderabad,1,20451,Bengali,0.31682454233558516,Criminal,Kolkata,6.979019583565309,0.6069495928475579,4.384584153300758,8802,0,0
Divorce,Bengaluru,5,18636,Marathi,0.4156656497786721,Corporate,Mumbai,0.0,0.8308212996128413,4.871026756892633,12753,0,0
Divorce,Chennai,1,22341,English,0.23981738085096532,Civil,Mumbai,1.3451618586148406,0.8971624068047483,3.1770621439893993,12301,1,0
Corporate,Kolkata,1,26423,Marathi,0.08650231187856347,Family,Kolkata,15.453900938009056,0.8869365827972064,4.296489040218215,20800,1,0
Divorce,Delhi,5,24270,Bengali,0.5264584204372624,Family,Bengaluru,0.0,0.7246187472123249,3.153431505031315,15735,0,0
Property,Chennai,5,16615,Marathi,0.7351989658283206,Family,Delhi,7.5064623547653735,0.7868745999903176,4.855624445741685,3358,1,0
Contract,Hyderabad,5,29915,Kannada,0.5698470663087966,Family,Mumbai,10.478148263316196,0.49874154177855795,5.0,12493,1,0
Contract,Kolkata,4,25261,Kannada,0.13232951573675242,Criminal,Mumbai,10.823410107105442,0.6498088777581972,4.240311154696133,18128,1,0
Fraud,Pune,3,23081,Tamil,0.6578993641482065,Criminal,Hyderabad,20.8014218582014,0.5711008228029585,3.513290666467128,11693,1,1
Criminal,Delhi,1,20733,Hindi,0.6113488036539758,Tax,Delhi,7.60940835106646,0.5941140243124544,3.9983740447161416,14865,1,0
Contract,Chennai,3,24000,Tamil,0.5822335226847107,Family,Hyderabad,3.1827085302865123,0.8786396609143589,4.252862864520482,19210,1,0
Property,Kolkata,3,5346,Bengali,0.32762523115104547,Tax,Chennai,3.6146347956327762,0.8541007832724783,4.472006000136641,3803,1,0
Contract,Delhi,4,21930,English,0.09473479888653857,Criminal,Kolkata,13.82897678672016,0.598971927023335,3.500859045533602,9140,1,0
Contract,Mumbai,1,33121,English,0.4473249828620582,Family,Delhi,0.0,0.43177938296625573,3.8395732618506906,28984,0,0
Criminal,Mumbai,1,21759,Bengali,0.05901495487647972,Corporate,Pune,9.172031006494764,0.863454069595552,4.6725882031698065,12785,1,0
Property,Bengaluru,3,20667,Marathi,0.8411076628327657,Corporate,Chennai,16.214507533405154,0.5206169276192995,4.37676642986681,15002,1,0
Property,Mumbai,5,15232,Tamil,0.8191482482739195,Family,Kolkata,8.452183339763456,0.3640865992863157,3.7216200661049315,13949,0,0
Fraud,Hyderabad,5,23941,Telugu,0.23687363041176923,Tax,Delhi,14.586778982056305,0.793181720846788,5.0,10370,1,0
Fraud,Mumbai,3,18439,English,0.34330618555564546,Criminal,Bengaluru,0.0,0.8621189246756683,3.8510717065027675,9536,1,1
Tax,Kolkata,2,30474,Kannada,0.467650688999179,Civil,Chennai,14.381016886085263,0.7044862030765476,3.0896972969205363,19060,0,0
Criminal,Kolkata,3,13091,Tamil,0.26189092117976387,Corporate,Pune,9.025441658707745,0.7755375883220358,3.5866417644082658,19791,1,0
Corporate,Kolkata,3,16381,Marathi,0.12024916281370747,Tax,Kolkata,5.301035293471394,0.7830893471597088,5.0,12026,1,0
Corporate,Mumbai,4,15192,Telugu,0.22698502118260397,Criminal,Mumbai,5.380942793684222,0.6471930306149066,4.709247484620063,12765,1,0
Tax,Chennai,2,34676,Marathi,0.4757050804878716,Family,Pune,16.714423640742176,0.849505942987968,4.454522936726123,13178,0,0
Corporate,Chennai,2,18481,Bengali,0.3126960287071518,Criminal,Mumbai,3.836070905613112,0.9449155867413039,4.6757648278452795,1754,1,0
Property,Chennai,3,15615,Hindi,0.47390605194294444,Tax,Bengaluru,4.095275647412817,0.4868092147529905,4.470519507429417,16589,1,0
Divorce,Hyderabad,5,3275,Marathi,0.5999241908190207,Tax,Chennai,16.07349588038434,0.9061603207937402,3.6123036782922178,8743,0,0
Fraud,Bengaluru,5,12709,Kannada,0.7251170246560691,Criminal,Delhi,9.501121411267855,0.8056658674322277,3.526955195683054,22691,1,0
Contract,Hyderabad,4,24223,Telugu,0.3665372987063063,Corporate,Pune,10.481797830121938,0.5312579485570483,3.704387508054617,16869,1,1
Corporate,Mumbai,2,24191,Hindi,0.38540219217161326,Criminal,Pune,2.845602366810252,0.5965765971276753,4.387883587778063,12294,1,0
Fraud,Delhi,3,14790,Hindi,0.6885429743874062,Civil,Mumbai,2.7704215915495887,0.5181531511035569,4.489716384446254,16447,0,0
Corporate,Bengaluru,3,15234,English,0.24740551056504584,Corporate,Delhi,16.798553207291743,0.661693354063428,4.7493180322823125,22378,1,0
Tax,Kolkata,5,34878,Hindi,0.4400788122786453,Tax,Kolkata,9.671160562140448,0.6003885311564041,5.0,1000,1,1
Tax,Bengaluru,2,41571,Tamil,0.5697950496153341,Tax,Kolkata,7.85878815544238,0.7948166838120285,4.886101675052826,17662,0,0
Property,Chennai,5,29198,Tamil,0.2772118737323392,Corporate,Mumbai,6.329726463620633,0.7970463469123916,4.853666732818893,5861,0,0
Divorce,Chennai,4,32474,Bengali,0.0861371628148448,Civil,Mumbai,7.19470654031376,0.7095724703982571,4.340789610195411,16618,0,0
Property,Chennai,4,34171,Marathi,0.5978658062031615,Civil,Kolkata,4.036398517851939,0.685865376263697,3.992097428666574,23542,0,0
Criminal,Mumbai,4,37716,Bengali,0.7052271425104372,Civil,Mumbai,9.922015776837684,0.774625854284778,4.204653031645024,13107,1,0
Corporate,Kolkata,4,17584,Marathi,0.844030948908326,Civil,Kolkata,4.62487259998562,0.653993294252995,3.674735633819878,19328,0,0
Tax,Kolkata,4,12973,Kannada,0.24242962357776207,Corporate,Bengaluru,5.852814501290975,0.8601605347127874,3.0139202784868546,17294,1,0
Contract,Mumbai,4,34667,Marathi,0.22679909735154202,Corporate,Delhi,10.273331289493592,0.6630153888750213,5.0,16368,0,0
Corporate,Hyderabad,2,12285,Marathi,0.7713845375633618,Tax,Bengaluru,15.016281209623987,0.7805278678735391,3.8266804768786455,13657,1,0
Property,Mumbai,3,11771,Marathi,0.5494470825131293,Criminal,Pune,14.112271412165523,0.7919132618668554,4.0646929510206435,9587,1,0
Fraud,Bengaluru,3,11954,Hindi,0.6841071084378567,Tax,Kolkata,4.6793659109904375,0.7266159958125877,4.183123766731931,16288,0,0
Property,Hyderabad,5,18948,Marathi,0.37909638284325775,Tax,Delhi,6.871584593162108,0.7130531076062775,4.089530777327623,17779,0,0
Corporate,Hyderabad,4,4124,Hindi,0.37315774839822696,Family,Delhi,0.0,0.5006210418761523,3.6987778999041785,19685,1,0
Property,Bengaluru,5,8535,Telugu,0.38369256724322703,Civil,Bengaluru,11.047411825461142,0.7419871247208963,3.5404629257532965,13649,0,0
Fraud,Mumbai,4,15021,Kannada,0.48911335763344693,Family,Delhi,11.60970274614608,0.6012143359508481,2.9423302737216375,14626,1,0
Divorce,Hyderabad,3,10432,Tamil,0.4538448952819763,Criminal,Bengaluru,7.943417814674282,0.501496521255388,4.273811414597896,17617,1,0
Criminal,Hyderabad,3,28499,Marathi,0.254675453294912,Tax,Hyderabad,14.243909861431092,0.6991402063193415,5.0,21142,1,0
Tax,Bengaluru,4,20053,Marathi,0.490938904726721,Tax,Kolkata,4.893351321192693,0.5093590760571465,4.275166152702868,12701,1,1
Corporate,Delhi,5,24616,Marathi,0.6283340000608837,Criminal,Bengaluru,8.346262040632336,0.5819540409416872,3.637193929850036,11394,1,0
Corporate,Mumbai,2,23740,Hindi,0.5846362939357492,Civil,Pune,2.0588733215769803,0.75040687581988,3.9261254618958468,23837,1,0
